"","test1","test2","x","y"
"16395","RBMTPRIMME","AVLTRECOGN","2.22176259560781","1.1897218759553"
"16396","RBMTPRIMME","AVLTRECOGN","2.16462383635141","1.30288597393013"
"16397","RBMTPRIMME","AVLTRECOGN","2.09876890089652","1.41080380993342"
"16398","RBMTPRIMME","AVLTRECOGN","2.02446296382512","1.51304083692853"
"16399","RBMTPRIMME","AVLTRECOGN","1.94200522891999","1.60918538249166"
"16400","RBMTPRIMME","AVLTRECOGN","1.85172772437664","1.69885030647145"
"16401","RBMTPRIMME","RBMTPR1IMM","1.90119577269977","2.10916971687538"
"16402","RBMTPRIMME","RBMTPR1IMM","1.80742214976284","2.20470845987706"
"16403","RBMTPRIMME","RBMTPR1IMM","1.7063706757472","2.29136962004893"
"16404","RBMTPRIMME","RBMTPR1IMM","1.59844824927323","2.36880424348549"
"16405","RBMTPRIMME","RBMTPR1IMM","1.48408943586178","2.43670052828823"
"16406","RBMTPRIMME","RBMTPR1IMM","1.36375471809224","2.49478508008182"
"16407","RBMTPRIMME","RBMTPR1IMM","1.23792864140166","2.54282401287677"
"16408","RBMTPRIMME","RBMTPR1IMM","1.10711786299137","2.58062389084575"
"16409","RBMTPRIMME","RBMTPR1IMM","0.971849111697158","2.60803250722143"
"16410","RBMTPRIMME","RBMTPR1IMM","0.832667067038231","2.62493949717934"
"16411","RBMTPRIMME","RBMTPR1IMM","0.690132165984993","2.63127678223815"
"16412","RBMTPRIMME","RBMTPR1IMM","0.544818346277182","2.62701884438763"
"16413","RBMTPRIMME","RBMTPR1IMM","0.397310735379152","2.6121828288407"
"16414","RBMTPRIMME","RBMTPR1IMM","0.248203294378099","2.58682847499567"
"16415","RBMTPRIMME","RBMTPR1IMM","0.0980964263123919","2.55105787588683"
"16416","RBMTPRIMME","RBMTPR1IMM","-0.0524054414395529","2.50501506709178"
"16417","RBMTPRIMME","RBMTPR1IMM","-0.202696290974995","2.448885446751"
"16418","RBMTPRIMME","RBMTPR1IMM","-0.352170954087073","2.38289502903502"
"16419","RBMTPRIMME","RBMTPR1IMM","-0.500227549063587","2.30730953406506"
"16420","RBMTPRIMME","RBMTPR1IMM","-0.646269904252217","2.22243331795195"
"16421","RBMTPRIMME","RBMTPR1IMM","-0.78970995863336","2.12860814726144"
"16422","RBMTPRIMME","RBMTPR1IMM","-0.929970129734296","2.02621182284088"
"16423","RBMTPRIMME","RBMTPR1IMM","-1.06648563934995","1.91565665854859"
"16424","RBMTPRIMME","RBMTPR1IMM","-1.19870678770541","1.79738782101139"
"16425","RBMTPRIMME","RBMTPR1IMM","-1.32610116690287","1.67188153709582"
"16426","RBMTPRIMME","RBMTPR1IMM","-1.44815580474035","1.53964317631053"
"16427","RBMTPRIMME","RBMTPR1IMM","-1.56437923026971","1.40120521586171"
"16428","RBMTPRIMME","RBMTPR1IMM","-1.67430345277668","1.25712509655526"
"16429","RBMTPRIMME","RBMTPR1IMM","-1.77748584621429","1.10798297817945"
"16430","RBMTPRIMME","RBMTPR1IMM","-1.87351093150174","0.954379403406204"
"16431","RBMTPRIMME","RBMTPR1IMM","-1.96199204951205","0.796932879617702"
"16432","RBMTPRIMME","RBMTPR1IMM","-2.04257291801184","0.636277388395474"
"16433","RBMTPRIMME","RBMTPR1IMM","-2.11492906628418","0.473059832700316"
"16434","RBMTPRIMME","RBMTPR1IMM","-2.17876914165763","0.307937432022394"
"16435","RBMTPRIMME","RBMTPR1IMM","-2.23383608268061","0.141575075990317"
"16436","RBMTPRIMME","RBMTPR1IMM","-2.27990815421717","-0.0253573529047341"
"16437","RBMTPRIMME","RBMTPR1IMM","-2.31679984029607","-0.192187676689356"
"16438","RBMTPRIMME","RBMTPR1IMM","-2.34436259111816","-0.358244128531394"
"16439","RBMTPRIMME","RBMTPR1IMM","-2.362485421214","-0.522858057707867"
"16440","RBMTPRIMME","RBMTPR1IMM","-2.37109535634311","-0.685366622025446"
"16441","RBMTPRIMME","RBMTPR1IMM","-2.37015772733555","-0.845115456852006"
"16442","RBMTPRIMME","RBMTPR1IMM","-2.35967630969242","-1.00146131001206"
"16443","RBMTPRIMME","RBMTPR1IMM","-2.33969330838321","-1.15377463193622"
"16444","RBMTPRIMME","RBMTPR1IMM","-2.31028918790131","-1.30144211063514"
"16445","RBMTPRIMME","RBMTPR1IMM","-2.27158234826191","-1.44386914129042"
"16446","RBMTPRIMME","RBMTPR1IMM","-2.22372864824689","-1.58048222051834"
"16447","RBMTPRIMME","RBMTPR1IMM","-2.16692077781655","-1.71073125566558"
"16448","RBMTPRIMME","RBMTPR1IMM","-2.10138748221513","-1.83409177983819"
"16449","RBMTPRIMME","RBMTPR1IMM","-2.02739264089444","-1.95006706374466"
"16450","RBMTPRIMME","RBMTPR1IMM","-1.94523420496448","-2.05819011584945"
"16451","RBMTPRIMME","RBMTPR1IMM","-1.85524299744941","-2.15802556278309"
"16452","RBMTPRIMME","RBMTPR1IMM","-1.75778138118007","-2.24917140243708"
"16453","RBMTPRIMME","RBMTPR1IMM","-1.6532417996867","-2.33126062268448"
"16454","RBMTPRIMME","RBMTPR1IMM","-1.54204519696739","-2.40396267920824"
"16455","RBMTPRIMME","RBMTPR1IMM","-1.42463932249513","-2.46698482648649"
"16456","RBMTPRIMME","RBMTPR1IMM","-1.30149692828876","-2.52007329657539"
"16457","RBMTPRIMME","RBMTPR1IMM","-1.1731138653074","-2.56301432094315"
"16458","RBMTPRIMME","RBMTPR1IMM","-1.04000708683367","-2.5956349912404"
"16459","RBMTPRIMME","RBMTPR1IMM","-0.902712566885288","-2.61780395554113"
"16460","RBMTPRIMME","RBMTPR1IMM","-0.761783142036832","-2.62943194725048"
"16461","RBMTPRIMME","RBMTPR1IMM","-0.617786285342006","-2.63047214454988"
"16462","RBMTPRIMME","RBMTPR1IMM","-0.471301821319929","-2.62092035893193"
"16463","RBMTPRIMME","RBMTPR1IMM","-0.322919591206438","-2.60081505206607"
"16464","RBMTPRIMME","RBMTPR1IMM","-0.173237077871616","-2.57023718092701"
"16465","RBMTPRIMME","RBMTPR1IMM","-0.02285699996715","-2.52930987180955"
"16466","RBMTPRIMME","RBMTPR1IMM","0.127615115008946","-2.47819792454247"
"16467","RBMTPRIMME","RBMTPR1IMM","0.277573368957862","-2.41710714889778"
"16468","RBMTPRIMME","RBMTPR1IMM","0.426413932917774","-2.34628353586738"
"16469","RBMTPRIMME","RBMTPR1IMM","0.573537478469967","-2.2660122671442"
"16470","RBMTPRIMME","RBMTPR1IMM","0.71835159102284","-2.17661656679613"
"16471","RBMTPRIMME","RBMTPR1IMM","0.860273155256385","-2.07845639975683"
"16472","RBMTPRIMME","RBMTPR1IMM","0.998730703121759","-1.97192702237395"
"16473","RBMTPRIMME","RBMTPR1IMM","1.13316671494144","-1.85745739085132"
"16474","RBMTPRIMME","RBMTPR1IMM","1.26303986434418","-1.73550843399375"
"16475","RBMTPRIMME","RBMTPR1IMM","1.38782719799526","-1.60657119720937"
"16476","RBMTPRIMME","RBMTPR1IMM","1.50702624134498","-1.47116486524312"
"16477","RBMTPRIMME","RBMTPR1IMM","1.62015702191632","-1.32983467160301"
"16478","RBMTPRIMME","RBMTPR1IMM","1.72676400198472","-1.18314970309721"
"16479","RBMTPRIMME","RBMTPR1IMM","1.82641791286774","-1.03170060832236"
"16480","RBMTPRIMME","RBMTPR1IMM","1.91871748343845","-0.876097219330096"
"16481","RBMTPRIMME","RBMTPR1IMM","2.00329105590273","-0.716966096048643"
"16482","RBMTPRIMME","RBMTPR1IMM","2.079798082334","-0.554948003347116"
"16483","RBMTPRIMME","RBMTPR1IMM","2.14793049593947","-0.390695330901552"
"16484","RBMTPRIMME","RBMTPR1IMM","2.20741395153648","-0.22486946625193"
"16485","RBMTPRIMME","RBMTPR1IMM","2.25800893024366","-0.0581381316279882"
"16486","RBMTPRIMME","RBMTPR1IMM","2.29951170393892","0.10882730473253"
"16487","RBMTPRIMME","RBMTPR1IMM","2.33175515560075","0.275354531946808"
"16488","RBMTPRIMME","RBMTPR1IMM","2.35460945222943","0.440773003645601"
"16489","RBMTPRIMME","RBMTPR1IMM","2.36798256763871","0.604416638026799"
"16490","RBMTPRIMME","RBMTPR1IMM","2.37182065301281","0.765626499931752"
"16491","RBMTPRIMME","RBMTPR1IMM","2.36610825373654","0.92375345414458"
"16492","RBMTPRIMME","RBMTPR1IMM","2.35086837162564","1.07816077923059"
"16493","RBMTPRIMME","RBMTPR1IMM","2.32616237230655","1.22822673138877"
"16494","RBMTPRIMME","RBMTPR1IMM","2.29208973811869","1.37334704799462"
"16495","RBMTPRIMME","RBMTPR1IMM","2.24878766753422","1.51293738075248"
"16496","RBMTPRIMME","RBMTPR1IMM","2.19643052270818","1.64643564865987"
"16497","RBMTPRIMME","RBMTPR1IMM","2.13522912738366","1.77330430130931"
"16498","RBMTPRIMME","RBMTPR1IMM","2.06542991797899","1.89303248341408"
"16499","RBMTPRIMME","RBMTPR1IMM","1.98731395127523","2.00513809184216"
"16500","RBMTPRIMME","RBMTPR1IMM","1.90119577269977","2.10916971687538"
"16501","RBMTPRIMME","RBMTPR1DEL","1.85400490628774","1.94967079412509"
"16502","RBMTPRIMME","RBMTPR1DEL","1.7564472853542","2.04441171186355"
"16503","RBMTPRIMME","RBMTPR1DEL","1.65181707112967","2.13092050520071"
"16504","RBMTPRIMME","RBMTPR1DEL","1.54053557255823","2.20884883375855"
"16505","RBMTPRIMME","RBMTPR1DEL","1.42305088095854","2.27788290766227"
"16506","RBMTPRIMME","RBMTPR1DEL","1.29983606571816","2.33774475106141"
"16507","RBMTPRIMME","RBMTPR1DEL","1.17138726941018","2.38819332144047"
"16508","RBMTPRIMME","RBMTPR1DEL","1.03822171000212","2.42902548021204"
"16509","RBMTPRIMME","RBMTPR1DEL","0.900875598201772","2.46007681068421"
"16510","RBMTPRIMME","RBMTPR1DEL","0.759901978325888","2.48122228010853"
"16511","RBMTPRIMME","RBMTPR1DEL","0.615868501385955","2.4923767431428"
"16512","RBMTPRIMME","RBMTPR1DEL","0.46935513935789","2.49349528470127"
"16513","RBMTPRIMME","RBMTPR1DEL","0.320951849839603","2.48457340081187"
"16514","RBMTPRIMME","RBMTPR1DEL","0.171256200499968","2.46564701675211"
"16515","RBMTPRIMME","RBMTPR1DEL","0.0208709628847274","2.43679234239063"
"16516","RBMTPRIMME","RBMTPR1DEL","-0.129598314731773","2.39812556531702"
"16517","RBMTPRIMME","RBMTPR1DEL","-0.279545745675767","2.34980238299535"
"16518","RBMTPRIMME","RBMTPR1DEL","-0.428367544565853","2.29201737582547"
"16519","RBMTPRIMME","RBMTPR1DEL","-0.575464458543628","2.22500322363639"
"16520","RBMTPRIMME","RBMTPR1DEL","-0.720244180253443","2.14902976876675"
"16521","RBMTPRIMME","RBMTPR1DEL","-0.862123732855072","2.06440292950496"
"16522","RBMTPRIMME","RBMTPR1DEL","-1.00053181746569","1.97146346826419"
"16523","RBMTPRIMME","RBMTPR1DEL","-1.13491111357885","1.87058561945248"
"16524","RBMTPRIMME","RBMTPR1DEL","-1.26472052319743","1.76217558256276"
"16525","RBMTPRIMME","RBMTPR1DEL","-1.38943734964433","1.64666988655096"
"16526","RBMTPRIMME","RBMTPR1DEL","-1.50855940227746","1.52453363208789"
"16527","RBMTPRIMME","RBMTPR1DEL","-1.62160701863426","1.39625861876305"
"16528","RBMTPRIMME","RBMTPR1DEL","-1.72812499586311","1.26236136478123"
"16529","RBMTPRIMME","RBMTPR1DEL","-1.82768442366457","1.12338102712602"
"16530","RBMTPRIMME","RBMTPR1DEL","-1.91988441136176","0.9798772305649"
"16531","RBMTPRIMME","RBMTPR1DEL","-2.00435370214564","0.832427814237859"
"16532","RBMTPRIMME","RBMTPR1DEL","-2.08075216799513","0.681626504903092"
"16533","RBMTPRIMME","RBMTPR1DEL","-2.14877217925261","0.528080526208909"
"16534","RBMTPRIMME","RBMTPR1DEL","-2.20813984333999","0.372408153618412"
"16535","RBMTPRIMME","RBMTPR1DEL","-2.25861610762744","0.215236224832432"
"16536","RBMTPRIMME","RBMTPR1DEL","-2.29999772201396","0.0571976157353359"
"16537","RBMTPRIMME","RBMTPR1DEL","-2.33211805734379","-0.101071307972784"
"16538","RBMTPRIMME","RBMTPR1DEL","-2.35484777636324","-0.258933253196186"
"16539","RBMTPRIMME","RBMTPR1DEL","-2.36809535451611","-0.415752565597845"
"16540","RBMTPRIMME","RBMTPR1DEL","-2.37180744848086","-0.57089778915512"
"16541","RBMTPRIMME","RBMTPR1DEL","-2.36596911096523","-0.723744208810283"
"16542","RBMTPRIMME","RBMTPR1DEL","-2.35060385089379","-0.873676365977577"
"16543","RBMTPRIMME","RBMTPR1DEL","-2.32577353874579","-1.02009053677771"
"16544","RBMTPRIMME","RBMTPR1DEL","-2.29157815742454","-1.16239716302083"
"16545","RBMTPRIMME","RBMTPR1DEL","-2.24815539966157","-1.30002322614931"
"16546","RBMTPRIMME","RBMTPR1DEL","-2.1956801135766","-1.43241455458118"
"16547","RBMTPRIMME","RBMTPR1DEL","-2.13436359862588","-1.55903805516354"
"16548","RBMTPRIMME","RBMTPR1DEL","-2.06445275477382","-1.67938385975053"
"16549","RBMTPRIMME","RBMTPR1DEL","-1.98622908831402","-1.79296737826237"
"16550","RBMTPRIMME","RBMTPR1DEL","-1.90000757834276","-1.89933124995861"
"16551","RBMTPRIMME","RBMTPR1DEL","-1.80613540844936","-1.9980471850684"
"16552","RBMTPRIMME","RBMTPR1DEL","-1.70499056873036","-2.08871768936222"
"16553","RBMTPRIMME","RBMTPR1DEL","-1.59698033375688","-2.17097766472087"
"16554","RBMTPRIMME","RBMTPR1DEL","-1.48253962262362","-2.24449587925673"
"16555","RBMTPRIMME","RBMTPR1DEL","-1.36212924768318","-2.30897630106766"
"16556","RBMTPRIMME","RBMTPR1DEL","-1.23623405901735","-2.36415929025298"
"16557","RBMTPRIMME","RBMTPR1DEL","-1.10536099211697","-2.40982264439175"
"16558","RBMTPRIMME","RBMTPR1DEL","-0.9700370266316","-2.44578249327344"
"16559","RBMTPRIMME","RBMTPR1DEL","-0.83080706440851","-2.4718940392784"
"16560","RBMTPRIMME","RBMTPR1DEL","-0.688231735365225","-2.48805214042679"
"16561","RBMTPRIMME","RBMTPR1DEL","-0.542885140030726","-2.49419173374819"
"16562","RBMTPRIMME","RBMTPR1DEL","-0.395352537845252","-2.4902880972672"
"16563","RBMTPRIMME","RBMTPR1DEL","-0.246227990527089","-2.47635694955019"
"16564","RBMTPRIMME","RBMTPR1DEL","-0.0961119699957095","-2.4524543864121"
"16565","RBMTPRIMME","RBMTPR1DEL","0.0543910595167222","-2.41867665503842"
"16566","RBMTPRIMME","RBMTPR1DEL","0.204675075429466","-2.37515976643175"
"16567","RBMTPRIMME","RBMTPR1DEL","0.354134937052251","-2.3220789477435"
"16568","RBMTPRIMME","RBMTPR1DEL","0.502168822273242","-2.25964793669598"
"16569","RBMTPRIMME","RBMTPR1DEL","0.648180650884296","-2.18811812093605"
"16570","RBMTPRIMME","RBMTPR1DEL","0.79158248478556","-2.10777752578576"
"16571","RBMTPRIMME","RBMTPR1DEL","0.931796895404699","-2.01894965446608"
"16572","RBMTPRIMME","RBMTPR1DEL","1.06825928879795","-1.92199218546357"
"16573","RBMTPRIMME","RBMTPR1DEL","1.20042017907067","-1.81729553228535"
"16574","RBMTPRIMME","RBMTPR1DEL","1.3277474009631","-1.70528127140176"
"16575","RBMTPRIMME","RBMTPR1DEL","1.44972825269202","-1.58640044470663"
"16576","RBMTPRIMME","RBMTPR1DEL","1.5658715604199","-1.46113174333082"
"16577","RBMTPRIMME","RBMTPR1DEL","1.67570965603859","-1.32997958012197"
"16578","RBMTPRIMME","RBMTPR1DEL","1.77880026030368","-1.19347205855196"
"16579","RBMTPRIMME","RBMTPR1DEL","1.874728263737","-1.05215884623069"
"16580","RBMTPRIMME","RBMTPR1DEL","1.96310739812591","-0.906608961588563"
"16581","RBMTPRIMME","RBMTPR1DEL","2.04358179188909","-0.757408482640101"
"16582","RBMTPRIMME","RBMTPR1DEL","2.1158274030458","-0.605158187054651"
"16583","RBMTPRIMME","RBMTPR1DEL","2.17955332401853","-0.450471133036744"
"16584","RBMTPRIMME","RBMTPR1DEL","2.23450295301521","-0.293970190757077"
"16585","RBMTPRIMME","RBMTPR1DEL","2.28045502727399","-0.136285534274178"
"16586","RBMTPRIMME","RBMTPR1DEL","2.31722451401032","0.021947895954117"
"16587","RBMTPRIMME","RBMTPR1DEL","2.3446633554787","0.180092949751773"
"16588","RBMTPRIMME","RBMTPR1DEL","2.36266106514888","0.337512832803464"
"16589","RBMTPRIMME","RBMTPR1DEL","2.3711451725962","0.493573670800506"
"16590","RBMTPRIMME","RBMTPR1DEL","2.3700815153144","0.647647061828986"
"16591","RBMTPRIMME","RBMTPR1DEL","2.35947437627592","0.799112606722476"
"16592","RBMTPRIMME","RBMTPR1DEL","2.33936646668597","0.94736040719051"
"16593","RBMTPRIMME","RBMTPR1DEL","2.30983875399948","1.09179352166374"
"16594","RBMTPRIMME","RBMTPR1DEL","2.27101013589384","1.23183036896695"
"16595","RBMTPRIMME","RBMTPR1DEL","2.22303696150982","1.36690707014119"
"16596","RBMTPRIMME","RBMTPR1DEL","2.16611240188885","1.49647971898529"
"16597","RBMTPRIMME","RBMTPR1DEL","2.10046567214135","1.62002657217424"
"16598","RBMTPRIMME","RBMTPR1DEL","2.0263611084784","1.73705015013532"
"16599","RBMTPRIMME","RBMTPR1DEL","1.94409710382314","1.84707924022284"
"16600","RBMTPRIMME","RBMTPR1DEL","1.85400490628774","1.94967079412509"
"16601","RBMTPRIMME","RBMTPR2IMM","1.84640337814518","2.01980142500918"
"16602","RBMTPRIMME","RBMTPR2IMM","1.74825999896673","2.11902854401671"
"16603","RBMTPRIMME","RBMTPR2IMM","1.64307699380992","2.2097230829754"
"16604","RBMTPRIMME","RBMTPR2IMM","1.53127789751282","2.29151984698695"
"16605","RBMTPRIMME","RBMTPR2IMM","1.41331288557743","2.36408946935232"
"16606","RBMTPRIMME","RBMTPR2IMM","1.2896569614718","2.42713973781527"
"16607","RBMTPRIMME","RBMTPR2IMM","1.16080804395871","2.48041677119788"
"16608","RBMTPRIMME","RBMTPR2IMM","1.02728496215256","2.52370604169052"
"16609","RBMTPRIMME","RBMTPR2IMM","0.889625366377648","2.55683323867959"
"16610","RBMTPRIMME","RBMTPR2IMM","0.748383563240064","2.57966497063486"
"16611","RBMTPRIMME","RBMTPR2IMM","0.604128283630628","2.59210930223006"
"16612","RBMTPRIMME","RBMTPR2IMM","0.457440392646324","2.59411612453401"
"16613","RBMTPRIMME","RBMTPR2IMM","0.30891055065157","2.58567735678158"
"16614","RBMTPRIMME","RBMTPR2IMM","0.159136834897396","2.5668269789121"
"16615","RBMTPRIMME","RBMTPR2IMM","0.00872233127544462","2.53764089474413"
"16616","RBMTPRIMME","RBMTPR2IMM","-0.141727294096061","2.49823662633756"
"16617","RBMTPRIMME","RBMTPR2IMM","-0.291606233676007","2.44877284077379"
"16618","RBMTPRIMME","RBMTPR2IMM","-0.440310977873543","2.38944871125933"
"16619","RBMTPRIMME","RBMTPR2IMM","-0.587242745168197","2.32050311512567"
"16620","RBMTPRIMME","RBMTPR2IMM","-0.731809893191728","2.24221367195451"
"16621","RBMTPRIMME","RBMTPR2IMM","-0.873430301063116","2.15489562570173"
"16622","RBMTPRIMME","RBMTPR2IMM","-1.01153371338391","2.05890057532124"
"16623","RBMTPRIMME","RBMTPR2IMM","-1.14556403645542","1.95461505900005"
"16624","RBMTPRIMME","RBMTPR2IMM","-1.27498157747182","1.84245899770548"
"16625","RBMTPRIMME","RBMTPR2IMM","-1.39926521767254","1.72288400431157"
"16626","RBMTPRIMME","RBMTPR2IMM","-1.51791451070363","1.59637156511347"
"16627","RBMTPRIMME","RBMTPR2IMM","-1.63045169773859","1.46343110105206"
"16628","RBMTPRIMME","RBMTPR2IMM","-1.73642363124452","1.3245979164556"
"16629","RBMTPRIMME","RBMTPR2IMM","-1.83540359964733","1.18043104355815"
"16630","RBMTPRIMME","RBMTPR2IMM","-1.92699304554862","1.03151099147407"
"16631","RBMTPRIMME","RBMTPR2IMM","-2.01082317057568","0.87843740869271"
"16632","RBMTPRIMME","RBMTPR2IMM","-2.08655642040234","0.721826668505549"
"16633","RBMTPRIMME","RBMTPR2IMM","-2.15388784396112","0.562309387088541"
"16634","RBMTPRIMME","RBMTPR2IMM","-2.21254632137357","0.400527884233322"
"16635","RBMTPRIMME","RBMTPR2IMM","-2.26229565565428","0.237133596952117"
"16636","RBMTPRIMME","RBMTPR2IMM","-2.30293552379283","0.07278445637081"
"16637","RBMTPRIMME","RBMTPR2IMM","-2.3343022833838","-0.0918577615274807"
"16638","RBMTPRIMME","RBMTPR2IMM","-2.35626963155704","-0.256130100640726"
"16639","RBMTPRIMME","RBMTPR2IMM","-2.36874911355468","-0.419371094238213"
"16640","RBMTPRIMME","RBMTPR2IMM","-2.37169047890727","-0.580923428453618"
"16641","RBMTPRIMME","RBMTPR2IMM","-2.36508188377468","-0.740136589055944"
"16642","RBMTPRIMME","RBMTPR2IMM","-2.34894993863704","-0.896369480840739"
"16643","RBMTPRIMME","RBMTPR2IMM","-2.32335960114376","-1.04899300909421"
"16644","RBMTPRIMME","RBMTPR2IMM","-2.28841391455196","-1.19739261273561"
"16645","RBMTPRIMME","RBMTPR2IMM","-2.24425359280769","-1.34097073893778"
"16646","RBMTPRIMME","RBMTPR2IMM","-2.19105645394051","-1.47914924926151"
"16647","RBMTPRIMME","RBMTPR2IMM","-2.12903670405304","-1.61137174761498"
"16648","RBMTPRIMME","RBMTPR2IMM","-2.05844407478858","-1.73710582066442"
"16649","RBMTPRIMME","RBMTPR2IMM","-1.97956281774995","-1.85584518167473"
"16650","RBMTPRIMME","RBMTPR2IMM","-1.89271055991861","-1.96711170914742"
"16651","RBMTPRIMME","RBMTPR2IMM","-1.79823702468287","-2.07045737204719"
"16652","RBMTPRIMME","RBMTPR2IMM","-1.69652262362529","-2.16546603386476"
"16653","RBMTPRIMME","RBMTPR2IMM","-1.58797692473946","-2.25175512825169"
"16654","RBMTPRIMME","RBMTPR2IMM","-1.47303700324426","-2.3289771994801"
"16655","RBMTPRIMME","RBMTPR2IMM","-1.35216568163623","-2.39682130152419"
"16656","RBMTPRIMME","RBMTPR2IMM","-1.2258496660667","-2.45501425013019"
"16657","RBMTPRIMME","RBMTPR2IMM","-1.09459758654793","-2.5033217228329"
"16658","RBMTPRIMME","RBMTPR2IMM","-0.958937948879521","-2.54154920248956"
"16659","RBMTPRIMME","RBMTPR2IMM","-0.819417006542147","-2.56954276053175"
"16660","RBMTPRIMME","RBMTPR2IMM","-0.676596561127557","-2.58718967678138"
"16661","RBMTPRIMME","RBMTPR2IMM","-0.531051700161846","-2.59441889333509"
"16662","RBMTPRIMME","RBMTPR2IMM","-0.383368481430972","-2.59120130068932"
"16663","RBMTPRIMME","RBMTPR2IMM","-0.23414157313289","-2.57754985495403"
"16664","RBMTPRIMME","RBMTPR2IMM","-0.0839718593586126","-2.553519525683"
"16665","RBMTPRIMME","RBMTPR2IMM","0.0665359794559568","-2.51920707453085"
"16666","RBMTPRIMME","RBMTPR2IMM","0.216775901364717","-2.474750665628"
"16667","RBMTPRIMME","RBMTPR2IMM","0.366142943228386","-2.4203293092425"
"16668","RBMTPRIMME","RBMTPR2IMM","0.514035656687543","-2.35616214096882"
"16669","RBMTPRIMME","RBMTPR2IMM","0.659858529982902","-2.28250753934621"
"16670","RBMTPRIMME","RBMTPR2IMM","0.803024385870976","-2.19966208545946"
"16671","RBMTPRIMME","RBMTPR2IMM","0.942956745979602","-2.1079593687116"
"16672","RBMTPRIMME","RBMTPR2IMM","1.07909215208287","-2.00776864357706"
"16673","RBMTPRIMME","RBMTPR2IMM","1.21088243494856","-1.89949334274426"
"16674","RBMTPRIMME","RBMTPR2IMM","1.33779692162212","-1.78356945263458"
"16675","RBMTPRIMME","RBMTPR2IMM","1.45932457225939","-1.66046375783885"
"16676","RBMTPRIMME","RBMTPR2IMM","1.57497603790369","-1.53067196154065"
"16677","RBMTPRIMME","RBMTPR2IMM","1.68428563092133","-1.39471668949445"
"16678","RBMTPRIMME","RBMTPR2IMM","1.78681320016137","-1.25314538559623"
"16679","RBMTPRIMME","RBMTPR2IMM","1.88214590328894","-1.10652810752006"
"16680","RBMTPRIMME","RBMTPR2IMM","1.96989986915564","-0.955455231297113"
"16681","RBMTPRIMME","RBMTPR2IMM","2.04972174351313","-0.800535074079702"
"16682","RBMTPRIMME","RBMTPR2IMM","2.12129011184601","-0.642391444662835"
"16683","RBMTPRIMME","RBMTPR2IMM","2.18431679359462","-0.481661131626371"
"16684","RBMTPRIMME","RBMTPR2IMM","2.23854800255642","-0.318991339212143"
"16685","RBMTPRIMME","RBMTPR2IMM","2.28376536879349","-0.155037081260913"
"16686","RBMTPRIMME","RBMTPR2IMM","2.31978681793119","0.00954145629718567"
"16687","RBMTPRIMME","RBMTPR2IMM","2.34646730430738","0.174081573778371"
"16688","RBMTPRIMME","RBMTPR2IMM","2.36369939502014","0.337920726202957"
"16689","RBMTPRIMME","RBMTPR2IMM","2.37141370252213","0.500399191130138"
"16690","RBMTPRIMME","RBMTPR2IMM","2.36957916401974","0.660862725127417"
"16691","RBMTPRIMME","RBMTPR2IMM","2.35820316655206","0.818665198177987"
"16692","RBMTPRIMME","RBMTPR2IMM","2.33733151724578","0.973171195418274"
"16693","RBMTPRIMME","RBMTPR2IMM","2.30704825886614","1.12375857572932"
"16694","RBMTPRIMME","RBMTPR2IMM","2.26747533140636","1.2698209768795"
"16695","RBMTPRIMME","RBMTPR2IMM","2.2187720810783","1.41077025713118"
"16696","RBMTPRIMME","RBMTPR2IMM","2.16113461868151","1.54603886347996"
"16697","RBMTPRIMME","RBMTPR2IMM","2.09479502993429","1.67508211699029"
"16698","RBMTPRIMME","RBMTPR2IMM","2.02002044094638","1.7973804060253"
"16699","RBMTPRIMME","RBMTPR2IMM","1.9371119425964","1.91244127853946"
"16700","RBMTPRIMME","RBMTPR2IMM","1.84640337814518","2.01980142500918"
"16701","RBMTPRIMME","RBMTPR2DEL","1.86986753106644","1.72514094197461"
"16702","RBMTPRIMME","RBMTPR2DEL","1.77355291023692","1.80705433709387"
"16703","RBMTPRIMME","RBMTPR2DEL","1.67009681780233","1.88169136218623"
"16704","RBMTPRIMME","RBMTPR2DEL","1.55991583493271","1.9487514802943"
"16705","RBMTPRIMME","RBMTPR2DEL","1.44345362155839","2.00796466399092"
"16706","RBMTPRIMME","RBMTPR2DEL","1.32117912990801","2.05909248268426"
"16707","RBMTPRIMME","RBMTPR2DEL","1.19358471620344","2.1019290626937"
"16708","RBMTPRIMME","RBMTPR2DEL","1.061184158115","2.13630191623043"
"16709","RBMTPRIMME","RBMTPR2DEL","0.924510585960176","2.16207263594496"
"16710","RBMTPRIMME","RBMTPR2DEL","0.784114335975937","2.17913745224459"
"16711","RBMTPRIMME","RBMTPR2DEL","0.640560734308991","2.18742765113702"
"16712","RBMTPRIMME","RBMTPR2DEL","0.494427820646902","2.18690985091729"
"16713","RBMTPRIMME","RBMTPR2DEL","0.346304020656287","2.17758613658411"
"16714","RBMTPRIMME","RBMTPR2DEL","0.196785776600336","2.15949405144437"
"16715","RBMTPRIMME","RBMTPR2DEL","0.0464751456763277","2.13270644593943"
"16716","RBMTPRIMME","RBMTPR2DEL","-0.104022624256205","2.09733118430214"
"16717","RBMTPRIMME","RBMTPR2DEL","-0.254101531794996","2.05351071022564"
"16718","RBMTPRIMME","RBMTPR2DEL","-0.4031572621488","2.00142147329288"
"16719","RBMTPRIMME","RBMTPR2DEL","-0.550589620499775","1.9412732184764"
